"ID","Rating","Text","Review Likes","Date","User"
"322","5","Awesome campus","0","3 years ago","{
  ""name"": ""Richard Susanto"",
  ""link"": ""https://www.google.com/maps/contrib/102929282342176855242?hl=en"",
  ""contributor_id"": ""102929282342176855242"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUSIEytGworR1lyxBDEuAttvIvG1tleDej_dOb5eg2E-m97Smefxg=s120-c-rp-mo-br100"",
  ""reviews"": 5,
  ""photos"": 0
}"
"323","5","Awesome campus","0","8 years ago","{
  ""name"": ""Kurniawan Satia"",
  ""link"": ""https://www.google.com/maps/contrib/113736207398749733679?hl=en"",
  ""contributor_id"": ""113736207398749733679"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWF6fmHir6-3s9nCH_GoEJa3hu4wMUd-DlG_0WMtZjywJOjImY=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 3
}"
"324","5","Awesome campus","0","3 years ago","{
  ""name"": ""Wahyu Ananta"",
  ""link"": ""https://www.google.com/maps/contrib/101249616263413483984?hl=en"",
  ""contributor_id"": ""101249616263413483984"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVcCTGV1lkf9PqErR-QjEe8QOmsNZ8Lz95COZjjAtCEqwszG_F8aw=s120-c-rp-mo-br100"",
  ""reviews"": 20,
  ""photos"": 3
}"
"325","5","Awesome campus","0","2 years ago","{
  ""name"": ""Tangkas Wirajaya"",
  ""link"": ""https://www.google.com/maps/contrib/107865377056799578905?hl=en"",
  ""contributor_id"": ""107865377056799578905"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXb_wMD0JpTq1cIj1hkg5wvRuPS5cNWrmQukZpbTMPeP9oDA9s=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 13,
  ""photos"": 8
}"
"326","5","Awesome campus","0","5 days ago","{
  ""name"": ""Cening Semila"",
  ""link"": ""https://www.google.com/maps/contrib/103408622548995022461?hl=en"",
  ""contributor_id"": ""103408622548995022461"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVMe17i4G6f8jgBtV1MT37Q3Dkm2pGQPdH1XAhQM4mdL9xpvUDKSQ=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 22,
  ""photos"": 36
}"
"327","5","Awesome campus","0","3 years ago","{
  ""name"": ""Putu Agus Hendrawan 3I20"",
  ""link"": ""https://www.google.com/maps/contrib/107058812071832338331?hl=en"",
  ""contributor_id"": ""107058812071832338331"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjW6LJ3IbfPJNEfxJMIV7XnDCfJr_u6tgTvBvJV3mBVuLCxpCnrP=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 7,
  ""photos"": 2
}"
"328","5","Awesome campus","0","5 years ago","{
  ""name"": ""Martini Tanggu Mara"",
  ""link"": ""https://www.google.com/maps/contrib/106453681581326765260?hl=en"",
  ""contributor_id"": ""106453681581326765260"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKUOrf9SgEUCF0J0qnkCjUYoC5gqxkHxY_MCMV6eqIURLn9SQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"329","5","Awesome campus","0","2 years ago","{
  ""name"": ""Erland Aqmarino"",
  ""link"": ""https://www.google.com/maps/contrib/104791288052784674553?hl=en"",
  ""contributor_id"": ""104791288052784674553"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWWX_h0TOn5TbjXGYDvKl9OUXXy-3v63K-ZOjRiYNBZ_kQqQC8U=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"330","5","Awesome campus","0","3 years ago","{
  ""name"": ""I Kadek Budi Sandika"",
  ""link"": ""https://www.google.com/maps/contrib/102471372870707472300?hl=en"",
  ""contributor_id"": ""102471372870707472300"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUdcOIjlGlEoFhpu6OqGsynNErOmsH3cpTPnXQZjCvWb74lxIvh=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"331","2","Bad","0","3 years ago","{
  ""name"": ""karsha acal"",
  ""link"": ""https://www.google.com/maps/contrib/111417419275443848777?hl=en"",
  ""contributor_id"": ""111417419275443848777"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXpZW1ejpouKw4CwA6pTaxFSfnOCVCXqHaxC6EWCxToSKjnqMyH=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"332","1","Worst","0","5 years ago","{
  ""name"": ""Nurul Aeny Eny"",
  ""link"": ""https://www.google.com/maps/contrib/117447702460695634020?hl=en"",
  ""contributor_id"": ""117447702460695634020"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIJNJ8ADtGEC2EfAMKS5X5RjmYcPzZzxu1IFIP62TpDxr3_eQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"333","1","Worst","0","8 years ago","{
  ""name"": ""Sak Ayu"",
  ""link"": ""https://www.google.com/maps/contrib/112047195531038844945?hl=en"",
  ""contributor_id"": ""112047195531038844945"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLl00hZNz-wfWiEOLyuWSJqbbQyuK-r018fjZG9bYJhw0wrtQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"334","5","Awesome campus","0","3 years ago","{
  ""name"": ""Adi Santana"",
  ""link"": ""https://www.google.com/maps/contrib/108264293909097663339?hl=en"",
  ""contributor_id"": ""108264293909097663339"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXCmPPnuZv_aprSLIRllJc87G9oivEgOzTuZ_0RB4hC4enBp21K=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 1
}"
"335","5","Awesome campus","0","2 years ago","{
  ""name"": ""Mohammad Imam Maliki"",
  ""link"": ""https://www.google.com/maps/contrib/111888880625094770368?hl=en"",
  ""contributor_id"": ""111888880625094770368"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWmDc1bMJPp66XttSC9AwgXiu9cJVI7AVp3fmRFRtuK_1lszNqt=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"336","5","Awesome campus","0","a year ago","{
  ""name"": ""Salwa tauzia Anggraeni"",
  ""link"": ""https://www.google.com/maps/contrib/117832492204277368579?hl=en"",
  ""contributor_id"": ""117832492204277368579"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocI2cDjD4dbhUL8JLCES-VbNGUYm63hf8mu6eD7SFmnio3gZVQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"337","4","Good","0","3 years ago","{
  ""name"": ""ngurah pepenk"",
  ""link"": ""https://www.google.com/maps/contrib/115887066501748737176?hl=en"",
  ""contributor_id"": ""115887066501748737176"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXMz1lH3WEOA6agJW5Bx7vkIcJWLdgHYgddnyISssYarv_WG0V1=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 53,
  ""photos"": 623
}"
"338","5","Awesome campus","0","3 years ago","{
  ""name"": ""Raihan Abigail_2O1O42O5"",
  ""link"": ""https://www.google.com/maps/contrib/117543196462615482543?hl=en"",
  ""contributor_id"": ""117543196462615482543"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWOvHQfaG3TioUTv5AA4G3ugZXOGDOQsKQEYZ_0OAXKU4OxbaYppA=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"339","5","Awesome campus","0","4 years ago","{
  ""name"": ""Ni Luh ayu Lestari"",
  ""link"": ""https://www.google.com/maps/contrib/116156546933433670214?hl=en"",
  ""contributor_id"": ""116156546933433670214"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXgT5GOYknGCYwKkqoPam4-NnUBK3EGN4tarzWpB1YMkkvWH-OW=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"340","4","Good","0","7 years ago","{
  ""name"": ""Mangbudi Andika"",
  ""link"": ""https://www.google.com/maps/contrib/116890034592389998211?hl=en"",
  ""contributor_id"": ""116890034592389998211"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocIF1AdxUGfk6ku1S_SdQ5wevTvnPxolY62RzF_iARo_UurCtQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"341","5","Awesome campus","0","2 years ago","{
  ""name"": ""Gede Arya"",
  ""link"": ""https://www.google.com/maps/contrib/112045193302217585452?hl=en"",
  ""contributor_id"": ""112045193302217585452"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUI2RbBFj2uz3TzmVJ9Pea88LKrh0m0-rlFcPjE58-jl43rY9xC=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 81,
  ""photos"": 1556
}"
"342","5","Awesome campus","0","2 months ago","{
  ""name"": ""Yeldiana Enem"",
  ""link"": ""https://www.google.com/maps/contrib/111151370045495446609?hl=en"",
  ""contributor_id"": ""111151370045495446609"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXCLrvSHOu5tLR-GhEOj46ZkBhndKvIvMCkhUr3QKnLAWVu0aA=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"343","5","Awesome campus","0","7 years ago","{
  ""name"": ""Christoper Bintang Sangjaya"",
  ""link"": ""https://www.google.com/maps/contrib/109946920142784212964?hl=en"",
  ""contributor_id"": ""109946920142784212964"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJXiHMnKiSWj0e7Zj7IR4eJXLa34TrHd1x3PlKT4RpSRcHOqw=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 9,
  ""photos"": 56
}"
"344","5","Awesome campus","0","8 years ago","{
  ""name"": ""Riawan Guendut"",
  ""link"": ""https://www.google.com/maps/contrib/107291448502311505962?hl=en"",
  ""contributor_id"": ""107291448502311505962"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJTEiEEbyE1zhk2T97sno_AdA46H4k634t3lBkIRqNXDkPTkQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"345","5","Awesome campus","0","5 years ago","{
  ""name"": ""penakluk Yerusalem"",
  ""link"": ""https://www.google.com/maps/contrib/107149002903849856535?hl=en"",
  ""contributor_id"": ""107149002903849856535"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKuZjhKf-VPzYfIdMc7aM5r6Z1O82sPrg3cQyKPEW6RQpTlRQ=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"346","5","Awesome campus","0","2 years ago","{
  ""name"": ""Kadek Juli"",
  ""link"": ""https://www.google.com/maps/contrib/114028877698321356029?hl=en"",
  ""contributor_id"": ""114028877698321356029"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWp8PDQKmQbQG6QRlXKIIuI4zwiEPh1jQ0GL_hdAl7wc4aZXknz=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"347","5","Awesome campus","0","2 years ago","{
  ""name"": ""Januart Rihi"",
  ""link"": ""https://www.google.com/maps/contrib/112846427614030286924?hl=en"",
  ""contributor_id"": ""112846427614030286924"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLU9ED6dMoet7UWjcUqr_y76KVJazNQLPK6ymhqIjpL6CZFFw=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"348","5","Awesome campus","0","2 months ago","{
  ""name"": ""Maria Matildis Dhone"",
  ""link"": ""https://www.google.com/maps/contrib/113135356024704958637?hl=en"",
  ""contributor_id"": ""113135356024704958637"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXMwB7XViWMeeASVV7ZQwyxGBqUloBG0zdbZYLhu41wueQBRQI=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"349","1","Worst","0","a year ago","{
  ""name"": ""Komang Jaya ardana"",
  ""link"": ""https://www.google.com/maps/contrib/107390145868133699262?hl=en"",
  ""contributor_id"": ""107390145868133699262"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKIi-g-hGF_0fypCvbgzz2GMjK3gYk_lJ_7fEhxB-rhvjtoyg=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 0
}"
"350","5","Awesome campus","0","3 years ago","{
  ""name"": ""Zoar Zarat"",
  ""link"": ""https://www.google.com/maps/contrib/117881266732308082884?hl=en"",
  ""contributor_id"": ""117881266732308082884"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXaz0-CDqMIDwbN-2NQelq2cGRpwcRSVo_zb8jaKJK7bF_e0fWY=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"351","5","Awesome campus","0","a year ago","{
  ""name"": ""I Gede Wahyu Galang Fajar 1231"",
  ""link"": ""https://www.google.com/maps/contrib/115305998593445840677?hl=en"",
  ""contributor_id"": ""115305998593445840677"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVKMmUw418YWsqJrdHNxxQYeVJsdH6ydu5yoQuTzajwJTa5K_gD=s120-c-rp-mo-br100"",
  ""reviews"": 4,
  ""photos"": 15
}"
"352","5","Awesome campus","0","2 years ago","{
  ""name"": ""Mahardika Ari Putra"",
  ""link"": ""https://www.google.com/maps/contrib/102456419719520224203?hl=en"",
  ""contributor_id"": ""102456419719520224203"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVEOsUw964_XJMZBRF3PgtocQomz-CYKZZFhsriQJ3i3RhKAL5k=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 29,
  ""photos"": 34
}"
"353","5","Awesome campus","0","6 years ago","{
  ""name"": ""Adrianus Langaih"",
  ""link"": ""https://www.google.com/maps/contrib/106047410810777438422?hl=en"",
  ""contributor_id"": ""106047410810777438422"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUNv9zFcmNCybCvJPjNZln2QMtEgu0hqS6XvRyjLW3zJ8qQY-g=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 0
}"
"354","5","Awesome campus","0","2 years ago","{
  ""name"": ""Agrerin Ocinta Eben"",
  ""link"": ""https://www.google.com/maps/contrib/105927444830565533111?hl=en"",
  ""contributor_id"": ""105927444830565533111"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVrHgQu5jqdKY8XrAf8v26--ClBo7Nv0QB1rX0nHUtNJdiesNTV=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"355","5","Awesome campus","0","2 years ago","{
  ""name"": ""Ilham Mbonga"",
  ""link"": ""https://www.google.com/maps/contrib/117924027062095990699?hl=en"",
  ""contributor_id"": ""117924027062095990699"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXhQz-QDIb0in1D9FGH9clZIOTRfg2KewKIl_5rY25ws7Y5W-U=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 0
}"
"356","4","Good","1","6 years ago","{
  ""name"": ""Agus Budiyasa"",
  ""link"": ""https://www.google.com/maps/contrib/109891060341727462504?hl=en"",
  ""contributor_id"": ""109891060341727462504"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUnKRKw1BILUhsZRvtcAtg0AvgX07ZyfD7qMuXLl9G5AhjC4ShsXw=s120-c-rp-mo-ba6-br100"",
  ""local_guide"": true,
  ""reviews"": 781,
  ""photos"": 1882
}"
"357","5","Awesome campus","0","2 years ago","{
  ""name"": ""Oki Darma Yudha"",
  ""link"": ""https://www.google.com/maps/contrib/112460400046495339942?hl=en"",
  ""contributor_id"": ""112460400046495339942"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXpEJkINux1xkTDfEdBc-NTXHBav-b9aQAyQZYprjI6CG6fFF4=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 33,
  ""photos"": 3
}"
"358","5","Awesome campus","0","3 years ago","{
  ""name"": ""Gede AriHartadi"",
  ""link"": ""https://www.google.com/maps/contrib/105034664086149737977?hl=en"",
  ""contributor_id"": ""105034664086149737977"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUXrRTqeoWJzit6_qicL43x0T2S-rmXHbedUahc6kxSvzHvMeTr=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 5
}"
"359","5","Awesome campus","0","7 years ago","{
  ""name"": ""dedy angga"",
  ""link"": ""https://www.google.com/maps/contrib/115833979302998592220?hl=en"",
  ""contributor_id"": ""115833979302998592220"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUHokgUDKhReuJozNz3Arw_JJE3CtsTIj2JsJic8t99raKok910=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 89,
  ""photos"": 19
}"
"360","4","Good","0","3 years ago","{
  ""name"": ""Ibin Annur"",
  ""link"": ""https://www.google.com/maps/contrib/118132445464270351024?hl=en"",
  ""contributor_id"": ""118132445464270351024"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXJ5qQir5ZL-Xryw1wPy5r9UKpzMFruvuo_rp-NauMiD4wlJcZ7aQ=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 50,
  ""photos"": 93
}"
"361","5","Awesome campus","0","2 years ago","{
  ""name"": ""Jhoni habita Lamba adung"",
  ""link"": ""https://www.google.com/maps/contrib/114485053451471425117?hl=en"",
  ""contributor_id"": ""114485053451471425117"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVJqUBXSCQqhJQAtPY4eU7BLEUl85Dvn9v8mqYmYp1m_OF3erw=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 22,
  ""photos"": 0
}"
"362","5","Awesome campus","0","3 years ago","{
  ""name"": ""I Gede Wiranata Kusuma"",
  ""link"": ""https://www.google.com/maps/contrib/114970702565880372388?hl=en"",
  ""contributor_id"": ""114970702565880372388"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWKw01OKLREHKo9wu-K0cxkfnbamBYvmIiFjfhS5CvXxiDXajk5=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 4,
  ""photos"": 0
}"
"363","5","Awesome campus","0","3 years ago","{
  ""name"": ""Dinda Dharma"",
  ""link"": ""https://www.google.com/maps/contrib/110036692971164877274?hl=en"",
  ""contributor_id"": ""110036692971164877274"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVp8HvrX0hF8vC8KaHqZOuDDwx6lnqLQBkU-MpCfa_wZ-Bhho9FYQ=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 1
}"
"364","5","Awesome campus","0","2 years ago","{
  ""name"": ""hii, kadek"",
  ""link"": ""https://www.google.com/maps/contrib/108037267003406171543?hl=en"",
  ""contributor_id"": ""108037267003406171543"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVTFQrOu-3C9D-dgrIiGRvOgfKFHayfc8g6ZKGcDv1PM8numTB5=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"365","4","Good","0","6 years ago","{
  ""name"": ""ochaaa"",
  ""link"": ""https://www.google.com/maps/contrib/117510154682945328871?hl=en"",
  ""contributor_id"": ""117510154682945328871"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjV252NQ4aBrXg9cWEygfWvGFoGqaLy-PT186GKeRLkU_4ZC31pH=s120-c-rp-mo-br100"",
  ""reviews"": 1,
  ""photos"": 0
}"
"366","3","N","0","5 years ago","{
  ""name"": ""mawar putih"",
  ""link"": ""https://www.google.com/maps/contrib/117563933516789329269?hl=en"",
  ""contributor_id"": ""117563933516789329269"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocKuLBHFbmqBPNxLpIH8lebNW6SE9XBCVfcqcxp78z__Q4UI4w=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"367","5","Awesome campus","0","3 years ago","{
  ""name"": ""Agus Rosi Adi Purwibawa"",
  ""link"": ""https://www.google.com/maps/contrib/100946471548645163764?hl=en"",
  ""contributor_id"": ""100946471548645163764"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUlnjqdnEr5oANyx_x2FY_gfLU78-y7CYr33xct9TwSBwO3yY4E=s120-c-rp-mo-br100"",
  ""reviews"": 2,
  ""photos"": 1
}"
"368","5","Awesome campus","0","a year ago","{
  ""name"": ""Komang Yoga"",
  ""link"": ""https://www.google.com/maps/contrib/100056110402436004535?hl=en"",
  ""contributor_id"": ""100056110402436004535"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocJcdhU-Hvqbervp6PRW9v7pz92T5Xuvl06FUaKbyCeelWPJMA=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 2
}"
"369","5","Awesome campus","0","5 years ago","{
  ""name"": ""Wong Ndeso Channel"",
  ""link"": ""https://www.google.com/maps/contrib/111557970344547914188?hl=en"",
  ""contributor_id"": ""111557970344547914188"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjX7-BmFv9aSGN_S55QeRotRSK_QHaWdgM1viAF6d9QvwkXBoBUU=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 24,
  ""photos"": 60
}"
"370","5","Awesome campus","0","2 years ago","{
  ""name"": ""Rades Pratama"",
  ""link"": ""https://www.google.com/maps/contrib/107581624935124337277?hl=en"",
  ""contributor_id"": ""107581624935124337277"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVypy5OegC03hLjsyR5Rmo0EjBVUy0cvMLMcPSxb8DdJFUh49Zk=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 2,
  ""photos"": 0
}"
"371","5","Awesome campus","0","8 years ago","{
  ""name"": ""andre permata"",
  ""link"": ""https://www.google.com/maps/contrib/106434197517347117721?hl=en"",
  ""contributor_id"": ""106434197517347117721"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVmwtchd6eZsUzDcttcb45TSlN0bF9UBHEI5Ylll2hBp0YB27Qv=s120-c-rp-mo-ba5-br100"",
  ""local_guide"": true,
  ""reviews"": 253,
  ""photos"": 190
}"
"372","5","Awesome campus","0","3 years ago","{
  ""name"": ""Anak Agung Gede Bagus Ariana"",
  ""link"": ""https://www.google.com/maps/contrib/112703868863788976499?hl=en"",
  ""contributor_id"": ""112703868863788976499"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVVwyk-1kYp7pXFZG71ZMv8DgACaZn3Vj9ErwOMaExHmp4sOCQ=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 10,
  ""photos"": 1
}"
"373","5","Awesome campus","0","5 years ago","{
  ""name"": ""adi wahyu"",
  ""link"": ""https://www.google.com/maps/contrib/110977236941759776329?hl=en"",
  ""contributor_id"": ""110977236941759776329"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a/ACg8ocLGr9EAJEmm7TNicF-qsV9o0F6SF0JLa4ZyNBTh3Hmw3xLQ9g=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 3,
  ""photos"": 0
}"
"374","5","Awesome campus","0","a year ago","{
  ""name"": ""Petriani Febrianti Delbi 1092"",
  ""link"": ""https://www.google.com/maps/contrib/104299989130388849196?hl=en"",
  ""contributor_id"": ""104299989130388849196"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjWii8Jll2tlBteFQntztqI2rmtYzmlFFS_eW_Zr-MK38P4dHmo=s120-c-rp-mo-br100"",
  ""reviews"": 3,
  ""photos"": 0
}"
"375","5","Awesome campus","0","6 years ago","{
  ""name"": ""wiwin satria putra"",
  ""link"": ""https://www.google.com/maps/contrib/101469306526683697346?hl=en"",
  ""contributor_id"": ""101469306526683697346"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVtj8jPntcnmbP2pV12c1BJFwrQFgPWKRy1kgDevceUkMPfIeU=s120-c-rp-mo-br100"",
  ""reviews"": 0,
  ""photos"": 0
}"
"376","4","Good","0","6 years ago","{
  ""name"": ""Tika Mistika"",
  ""link"": ""https://www.google.com/maps/contrib/117967615738858916824?hl=en"",
  ""contributor_id"": ""117967615738858916824"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjUYeU4zU5Rzg4Gl6VywthFds37s9r3SbVnPMRX9-SD5Fu-LUko=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 0
}"
"377","5","Awesome campus","0","2 years ago","{
  ""name"": ""2IIOIIO2_Ida Bagus Adi Wiguna"",
  ""link"": ""https://www.google.com/maps/contrib/113844376858239357088?hl=en"",
  ""contributor_id"": ""113844376858239357088"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjXE6awT6LeTSEoRmOHR29QbuVw61jVP_-Hjm_2aH0sfAOeqOzk=s120-c-rp-mo-br100"",
  ""local_guide"": true,
  ""reviews"": 0,
  ""photos"": 1
}"
"378","4","Good","0","a year ago","{
  ""name"": ""Adi sumertayasa"",
  ""link"": ""https://www.google.com/maps/contrib/105718103145995575948?hl=en"",
  ""contributor_id"": ""105718103145995575948"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVy_gIFQR7VyqhdOdyWnUM15Gs7oMvcKtZPxqAgIoIY4UmTHH40=s120-c-rp-mo-ba2-br100"",
  ""local_guide"": true,
  ""reviews"": 24,
  ""photos"": 4
}"
"379","3","Nice","0","7 years ago","{
  ""name"": ""Pojok Gaul TV"",
  ""link"": ""https://www.google.com/maps/contrib/100628754147360600196?hl=en"",
  ""contributor_id"": ""100628754147360600196"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVOFBoCv9br-SnAGCs6txnavxXXq6JuHT313q25FvPZWp6QY91w=s120-c-rp-mo-ba4-br100"",
  ""local_guide"": true,
  ""reviews"": 54,
  ""photos"": 85
}"
"380","5","Awesome campus","0","a year ago","{
  ""name"": ""Tri Cahyo Gusmantoro"",
  ""link"": ""https://www.google.com/maps/contrib/108321339072172240752?hl=en"",
  ""contributor_id"": ""108321339072172240752"",
  ""thumbnail"": ""https://lh3.googleusercontent.com/a-/ALV-UjVNsQAvdOcK6zA1L_u1hd3Itqy03EPglM-jRTnqB2m8v2KbK9Ip=s120-c-rp-mo-ba3-br100"",
  ""local_guide"": true,
  ""reviews"": 47,
  ""photos"": 5
}"
